road_id,road_type,name,portion,length
8896,344,I- 15,0.02793246803505211,1.9948162854475475
8895,344,I- 15,0.004255958584645682,0.30387418873187977
8896,344,I- 15,0.004886044215659277,0.34894018532779936
8895,344,I- 15,0.0009341438043185045,0.06669759234037037
8896,344,I- 15,0.0010282779106019063,0.07343516940431481
8895,344,I- 15,0.050884347601193695,3.6331274233372244
8896,344,I- 15,0.05051405343524452,3.607495632328052
8895,344,I- 15,0.00216302546626232,0.1544393808572691
8896,344,I- 15,0.002312384183283442,0.16514049604340778
8895,344,I- 15,0.000714465976754341,0.05101266019035524
8896,344,I- 15,0.0005823850683446477,0.04159142748422799
8920,344,I- 15,0.014347580563443884,0.9756290679825604
8894,344,I- 15,0.011359633206101796,0.772401867921265
6788,640,US Hwy 40,0.008162896352603952,0.0751009639856055
7121,640,US Hwy 189,0.008162896352603952,0.0751009639856055
6786,640,US Hwy 40,0.008363340103961087,0.07510616863753827
7120,640,US Hwy 189,0.008363340103961087,0.07510616863753827
5441,344,I- 80,0.019472371415385333,1.8141160343511071
7123,640,US Hwy 189,0.022569788134400033,1.8141160343511071
1646,344,I- 70,0.02922811883566122,4.110101319415333
1541,344,I- 70,0.029247895861669225,4.112445579014731
5307,344,I- 80,0.011351012483142346,0.682795093892151
5305,344,I- 80,0.020622469034736156,1.239574027379596
13133,0,Dwight D Eisenhower Hwy,0.020622469034736156,1.239574027379596
13134,0,Dwight D Eisenhower Hwy,0.01652389471444364,0.682795093892151
8927,344,I- 15,0.0023093911387395117,0.09474990674019344
8876,344,I- 15,0.0044508416594763855,0.0951959992570758
8881,344,I- 15,0.0020572383964123364,0.19577829205144245
8886,344,I- 15,0.00685803932849368,0.6532008331683097
8927,344,I- 15,0.0009617601246188961,0.03945918064092645
8876,344,I- 15,0.006571267157754695,0.14054832576121248
4707,344,I- 215,0.009820867227962616,0.4125598350696312
4708,344,I- 215,0.009742203484126308,0.4061396429089819
16963,0,Belt Rte,0.009742203484126308,0.4061396429089819
16969,0,Belt Rte,0.019835970280315456,0.4125598350696312
8926,344,I- 15,0.003046716475481657,0.1295227635234533
8905,344,I- 15,0.0034245472999449252,0.14552855841758344
8877,344,I- 15,0.011016237069513369,0.2165215868709417
8927,344,I- 15,0.005277809605464019,0.21653844579275433
5307,344,I- 80,0.08685863532274306,5.224789431657672
5305,344,I- 80,0.08922924525232186,5.363385669832206
13133,0,Dwight D Eisenhower Hwy,0.08922924525232186,5.363385669832206
13134,0,Dwight D Eisenhower Hwy,0.1264418436015972,5.224789431657672
8926,344,I- 15,0.10931884174296512,4.647389608346618
8905,344,I- 15,0.10768151534471307,4.576002117590551
8895,344,I- 15,0.01802613392362366,1.2870606499262691
8896,344,I- 15,0.017571811699674353,1.2549029358716584
